,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
5214,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,12.38366043241178,1.0,No
5215,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,12.467449694260258,1.0,No
5216,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,12.30972707178386,1.0,No
5217,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,12.040382833438295,1.0,No
5218,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.124172095286733,1.0,No
5219,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,11.966449472810288,1.0,No
5220,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,12.709243136779397,1.0,No
5221,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,12.793032398627837,1.0,No
5222,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,12.635309776151438,1.0,No
5223,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,12.251106857042238,1.0,No
5224,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,12.334896118890674,1.0,No
5225,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,12.177173496414278,1.0,No
5226,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,12.34638945466356,1.0,No
5227,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.430178716511964,1.0,No
5228,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.272456094035572,1.0,No
5229,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,13.015249758004684,1.0,No
5230,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,13.099039019853002,1.0,No
5231,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Unformatted data,12.941316397376676,1.0,No
5232,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,12.557113478267489,1.0,No
5233,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,12.640902740115932,1.0,No
5234,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,12.48318011763958,1.0,No
5235,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,12.213835879293995,1.0,No
5236,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.297625141142358,1.0,No
5237,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.13990251866605,1.0,No
5238,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,12.882696182635113,1.0,No
5239,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,12.966485444483537,1.0,No
5240,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,12.808762822007116,1.0,No
5241,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,12.424559902897968,1.0,No
5242,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,12.508349164746424,1.0,No
5243,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,12.35062654227002,1.0,No
5244,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,12.274661898926068,1.0,No
5245,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,12.358451160774573,1.0,No
5246,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.200728538298184,1.0,No
5247,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,12.943522202267232,1.0,No
5248,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,13.027311464115632,1.0,No
5249,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,12.869588841639281,1.0,No
5250,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,12.485385922530101,1.0,No
5251,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,12.569175184378556,1.0,No
5252,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,12.411452561902028,1.0,No
5253,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,12.142108323556608,1.0,No
5254,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.225897585404987,1.0,No
5255,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.0681749629286,1.0,No
5256,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,12.8109686268976,1.0,No
5257,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,12.894757888746103,1.0,No
5258,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,12.737035266269638,1.0,No
5259,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,12.352832347160488,1.0,No
5260,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,12.43662160900894,1.0,No
5261,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,12.278898986532564,1.0,No
5262,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,12.597852475674236,1.0,No
5263,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,12.68164173752273,1.0,No
5264,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,12.523919115046366,1.0,No
5265,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,13.266712779015405,1.0,No
5266,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,13.35050204086384,1.0,No
5267,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,13.19277941838738,1.0,No
5268,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,XML,12.80857649927829,1.0,No
5269,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,12.892365761126714,1.0,No
5270,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,12.734643138650274,1.0,No
5271,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,12.465298900304756,1.0,No
5272,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,12.54908816215315,1.0,No
5273,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,12.391365539676812,1.0,No
5274,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,XML,13.134159203645803,1.0,No
5275,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,13.217948465494265,1.0,No
5276,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,13.060225843017877,1.0,No
5277,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,XML,12.67602292390871,1.0,No
5278,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,12.759812185757125,1.0,No
5279,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,12.602089563280744,1.0,No
5280,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,12.378161191461205,1.0,No
5281,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,12.461950453309678,1.0,No
5282,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,12.304227830833216,1.0,No
5283,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,13.047021494802278,1.0,No
5284,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.130810756650767,1.0,No
5285,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,12.973088134174352,1.0,No
5286,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,12.58888521506518,1.0,No
5287,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,12.672674476913667,1.0,No
5288,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Unformatted data,12.514951854437205,1.0,No
5289,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,12.245607616091666,1.0,No
5290,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.329396877940084,1.0,No
5291,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,12.17167425546371,1.0,No
5292,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,12.914467919432736,1.0,No
5293,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,12.998257181281161,1.0,No
5294,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,12.840534558804768,1.0,No
5295,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,12.45633163969566,1.0,No
5296,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,Compressed XML,12.54012090154406,1.0,No
5297,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,12.382398279067665,1.0,No
5298,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,12.551614237316947,1.0,No
5299,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.635403499165323,1.0,No
5300,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.477680876688979,1.0,No
5301,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,13.220474540658028,1.0,No
5302,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,13.304263802506425,1.0,No
5303,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,13.146541180030033,1.0,No
5304,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,12.762338260920899,1.0,No
5305,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,12.84612752276933,1.0,No
5306,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,12.68840490029287,1.0,No
5307,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,12.419060661947373,1.0,No
5308,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.502849923795731,1.0,No
5309,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.345127301319371,1.0,No
5310,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,13.087920965288436,1.0,No
5311,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,13.171710227136925,1.0,No
5312,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,13.01398760466047,1.0,No
5313,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,XML,12.629784685551334,1.0,No
5314,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,12.713573947399802,1.0,No
5315,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,12.555851324923387,1.0,No
5316,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,12.479886681579499,1.0,No
5317,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,12.563675943427956,1.0,No
5318,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.405953320951491,1.0,No
5319,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,13.14874698492056,1.0,No
5320,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,13.232536246768987,1.0,No
5321,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,13.074813624292661,1.0,No
5322,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,XML,12.69061070518347,1.0,No
5323,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,12.774399967031828,1.0,No
5324,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,12.61667734455551,1.0,No
5325,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,12.347333106209927,1.0,No
5326,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.431122368058409,1.0,No
5327,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.273399745581953,1.0,No
5328,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.016193409551015,1.0,No
5329,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,13.099982671399461,1.0,No
5330,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,12.942260048923023,1.0,No
5331,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,12.558057129813903,1.0,No
5332,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,12.64184639166236,1.0,No
5333,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,12.484123769185853,1.0,No
5334,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.540848987069392,1.0,No
5335,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.624638248917874,1.0,No
5336,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,13.466915626441466,1.0,No
5337,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,XML,14.20970929041054,1.0,No
5338,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,14.293498552258933,1.0,No
5339,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.13577592978252,1.0,No
5340,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,XML,13.751573010673452,1.0,No
5341,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,13.835362272521841,1.0,No
5342,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,13.677639650045519,1.0,No
5343,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,13.408295411699868,1.0,No
5344,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.492084673548284,1.0,No
5345,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,13.334362051071922,1.0,No
5346,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.077155715040933,1.0,No
5347,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.160944976889391,1.0,No
5348,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,14.003222354412983,1.0,No
5349,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,XML,13.619019435303818,1.0,No
5350,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,13.702808697152228,1.0,No
5351,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,13.545086074675853,1.0,No
5352,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,13.3211577028564,1.0,No
5353,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.40494696470483,1.0,No
5354,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.247224342228414,1.0,No
5355,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.990018006197456,1.0,No
5356,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.073807268045977,1.0,No
5357,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.916084645569514,1.0,No
5358,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.531881726460343,1.0,No
5359,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,13.615670988308715,1.0,No
5360,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,13.457948365832317,1.0,No
5361,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,13.188604127486812,1.0,No
5362,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.272393389335255,1.0,No
5363,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.114670766858815,1.0,No
5364,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,13.857464430827909,1.0,No
5365,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.941253692676305,1.0,No
5366,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.783531070199931,1.0,No
5367,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,13.399328151090787,1.0,No
5368,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,13.483117412939226,1.0,No
5369,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,13.325394790462788,1.0,No
5370,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.494610748712079,1.0,No
5371,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.578400010560506,1.0,No
5372,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.420677388084078,1.0,No
5373,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.163471052053167,1.0,No
5374,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,14.247260313901561,1.0,No
5375,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Unformatted data,14.089537691425221,1.0,No
5376,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,13.705334772316032,1.0,No
5377,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.789124034164518,1.0,No
